date,num_transactions,total_units,total_revenue,total_profit,day_of_week,day_name,is_weekend,month,quarter,temperature,humidity,precipitation,sunshine_hours,wind_speed,weather_condition,event_name,event_type,event_impact_factor,season_factor,weekend_factor,temperature_factor,rain_factor,sunshine_factor,combined_demand_multiplier,temp_bin,season
2024-10-20,174,352,6481.0,3733.0,6,Sunday,1,10,4,14.8,58.0,0.0,4.7,5.6,Overcast,,,1.0,0.941,1.35,1.0,1.0,0.982,1.247,Cold (<15°C),Autumn
2024-10-21,201,306,5496.0,3170.0,0,Monday,0,10,4,18.0,64.0,0.0,4.1,5.3,Overcast,,,1.0,0.936,1.0,1.0,1.0,0.977,0.914,Cool (15-20°C),Autumn
2024-10-22,148,245,4300.0,2495.0,1,Tuesday,0,10,4,15.1,63.0,0.0,4.7,15.7,Overcast,,,1.0,0.931,1.0,1.0,1.0,0.982,0.914,Cool (15-20°C),Autumn
2024-10-23,175,277,5125.0,2954.0,2,Wednesday,0,10,4,15.4,66.0,0.0,4.7,8.9,Overcast,,,1.0,0.926,1.0,1.0,1.0,0.982,0.909,Cool (15-20°C),Autumn
2024-10-24,145,255,4572.0,2630.5,3,Thursday,0,10,4,12.4,72.0,0.0,6.0,5.6,Partly Cloudy,,,1.0,0.921,1.0,1.0,1.0,0.992,0.914,Cold (<15°C),Autumn
2024-10-25,180,229,4303.0,2439.0,4,Friday,0,10,4,8.9,74.0,0.0,4.2,8.0,Overcast,,,1.0,0.916,1.0,0.9,1.0,0.978,0.806,Cold (<15°C),Autumn
2024-10-26,171,367,6177.0,3628.5,5,Saturday,1,10,4,17.1,57.0,0.0,4.4,9.9,Overcast,,,1.0,0.911,1.35,1.0,1.0,0.979,1.204,Cool (15-20°C),Autumn
2024-10-27,137,278,4769.0,2779.0,6,Sunday,1,10,4,12.4,69.0,5.4,1.7,12.0,Rainy,,,1.0,0.906,1.35,1.0,0.78,0.958,0.914,Cold (<15°C),Autumn
2024-10-28,151,231,4310.0,2467.5,0,Monday,0,10,4,11.9,45.0,0.0,4.9,24.6,Overcast,,,1.0,0.901,1.0,0.9,1.0,0.983,0.797,Cold (<15°C),Autumn
2024-10-29,160,244,4641.0,2670.5,1,Tuesday,0,10,4,11.3,55.0,2.5,2.6,10.4,Cloudy,,,1.0,0.896,1.0,0.9,1.0,0.965,0.778,Cold (<15°C),Autumn
2024-10-30,177,278,5404.0,3092.0,2,Wednesday,0,10,4,19.9,53.0,0.3,3.4,7.6,Cloudy,,,1.0,0.891,1.0,1.0,1.0,0.971,0.866,Cool (15-20°C),Autumn
2024-10-31,173,263,5072.0,2857.5,3,Thursday,0,10,4,12.1,48.0,0.0,5.5,32.1,Partly Cloudy,,,1.0,0.887,1.0,1.0,1.0,0.988,0.876,Cold (<15°C),Autumn
2024-11-01,177,240,4294.0,2486.0,4,Friday,0,11,4,11.5,54.0,0.0,5.4,26.0,Partly Cloudy,,,1.0,0.882,1.0,0.9,1.0,0.987,0.784,Cold (<15°C),Autumn
2024-11-02,152,300,5065.0,3005.5,5,Saturday,1,11,4,11.0,71.0,0.0,5.0,7.0,Overcast,,,1.0,0.877,1.35,0.9,1.0,0.984,1.049,Cold (<15°C),Autumn
2024-11-03,134,343,5618.0,3304.5,6,Sunday,1,11,4,12.0,74.0,0.0,3.6,63.8,Overcast,,,1.0,0.872,1.35,1.0,1.0,0.973,1.146,Cold (<15°C),Autumn
2024-11-04,162,246,4496.0,2565.0,0,Monday,0,11,4,13.6,70.0,0.0,6.9,9.1,Partly Cloudy,,,1.0,0.868,1.0,1.0,1.0,0.999,0.867,Cold (<15°C),Autumn
2024-11-05,198,286,4923.0,2893.0,1,Tuesday,0,11,4,21.0,54.0,0.0,1.3,15.0,Overcast,,,1.0,0.863,1.0,1.0,1.0,0.954,0.824,Warm (20-25°C),Autumn
2024-11-06,167,240,4227.0,2425.5,2,Wednesday,0,11,4,11.7,57.0,0.0,4.7,19.0,Overcast,,,1.0,0.859,1.0,0.9,1.0,0.982,0.759,Cold (<15°C),Autumn
2024-11-07,180,260,4564.0,2661.5,3,Thursday,0,11,4,14.6,73.0,0.0,5.0,8.5,Overcast,,,1.0,0.854,1.0,1.0,1.0,0.984,0.84,Cold (<15°C),Autumn
2024-11-08,166,223,3962.0,2317.5,4,Friday,0,11,4,11.7,69.0,0.0,4.6,18.5,Overcast,,,1.0,0.85,1.0,0.9,1.0,0.981,0.75,Cold (<15°C),Autumn
2024-11-09,172,307,5539.0,3203.5,5,Saturday,1,11,4,18.8,75.0,0.0,1.3,8.9,Overcast,,,1.0,0.845,1.35,1.0,1.0,0.954,1.089,Cool (15-20°C),Autumn
2024-11-10,196,336,5567.0,3315.0,6,Sunday,1,11,4,19.2,52.0,0.0,4.9,8.2,Overcast,,,1.0,0.841,1.35,1.0,1.0,0.983,1.116,Cool (15-20°C),Autumn
2024-11-11,167,268,4832.0,2778.5,0,Monday,0,11,4,17.7,66.0,0.5,2.1,27.7,Cloudy,,,1.0,0.836,1.0,1.0,1.0,0.961,0.804,Cool (15-20°C),Autumn
2024-11-12,179,253,4931.0,2799.5,1,Tuesday,0,11,4,10.6,57.0,0.0,0.6,9.8,Overcast,,,1.0,0.832,1.0,0.9,1.0,0.949,0.711,Cold (<15°C),Autumn
2024-11-13,155,244,4505.0,2604.0,2,Wednesday,0,11,4,12.5,59.0,2.4,1.9,11.7,Cloudy,,,1.0,0.828,1.0,1.0,1.0,0.959,0.794,Cold (<15°C),Autumn
2024-11-14,165,254,4898.0,2773.0,3,Thursday,0,11,4,12.6,46.0,0.0,4.0,18.1,Overcast,,,1.0,0.824,1.0,1.0,1.0,0.976,0.804,Cold (<15°C),Autumn
2024-11-15,158,223,4234.0,2420.0,4,Friday,0,11,4,13.9,68.0,0.0,2.5,6.1,Overcast,,,1.0,0.82,1.0,1.0,1.0,0.964,0.79,Cold (<15°C),Autumn
2024-11-16,169,301,5348.0,3075.0,5,Saturday,1,11,4,13.2,42.0,0.0,5.2,11.3,Partly Cloudy,,,1.0,0.815,1.35,1.0,1.0,0.986,1.085,Cold (<15°C),Autumn
2024-11-17,143,276,4860.0,2830.0,6,Sunday,1,11,4,14.5,51.0,0.0,6.4,32.7,Partly Cloudy,,,1.0,0.811,1.35,1.0,1.0,0.995,1.09,Cold (<15°C),Autumn
2024-11-18,165,253,4697.0,2693.5,0,Monday,0,11,4,13.8,65.0,0.0,5.1,40.0,Partly Cloudy,,,1.0,0.807,1.0,1.0,1.0,0.985,0.795,Cold (<15°C),Autumn
2024-11-19,172,240,4650.0,2597.5,1,Tuesday,0,11,4,10.4,51.0,0.0,5.3,5.2,Partly Cloudy,,,1.0,0.803,1.0,0.9,1.0,0.986,0.713,Cold (<15°C),Autumn
2024-11-20,130,237,4188.0,2422.5,2,Wednesday,0,11,4,18.2,49.0,0.0,5.2,14.8,Partly Cloudy,,,1.0,0.8,1.0,1.0,1.0,0.986,0.788,Cool (15-20°C),Autumn
2024-11-21,172,188,3266.0,1932.0,3,Thursday,0,11,4,10.3,54.0,14.2,1.9,6.3,Rainy,,,1.0,0.796,1.0,0.9,0.78,0.959,0.536,Cold (<15°C),Autumn
2024-11-22,200,232,4420.0,2531.0,4,Friday,0,11,4,14.8,73.0,0.0,2.4,6.5,Overcast,,,1.0,0.792,1.0,1.0,1.0,0.963,0.763,Cold (<15°C),Autumn
2024-11-23,176,247,4771.0,2751.5,5,Saturday,1,11,4,8.9,50.0,6.2,2.1,6.1,Rainy,,,1.0,0.788,1.35,0.9,0.78,0.961,0.718,Cold (<15°C),Autumn
2024-11-24,153,303,5679.0,3272.0,6,Sunday,1,11,4,21.0,36.0,0.0,4.7,10.9,Overcast,,,1.0,0.785,1.35,1.0,1.0,0.982,1.04,Warm (20-25°C),Autumn
2024-11-25,142,193,3649.0,2055.0,0,Monday,0,11,4,11.7,56.0,0.0,3.3,14.1,Overcast,,,1.0,0.781,1.0,0.9,1.0,0.97,0.682,Cold (<15°C),Autumn
2024-11-26,125,214,3849.0,2245.5,1,Tuesday,0,11,4,13.4,70.0,0.0,3.8,9.4,Overcast,,,1.0,0.778,1.0,1.0,1.0,0.974,0.758,Cold (<15°C),Autumn
2024-11-27,172,210,3961.0,2264.5,2,Wednesday,0,11,4,17.6,48.0,0.0,2.1,17.0,Overcast,,,1.0,0.774,1.0,1.0,1.0,0.961,0.744,Cool (15-20°C),Autumn
2024-11-28,153,231,4029.0,2345.5,3,Thursday,0,11,4,11.3,60.0,0.0,1.7,19.5,Overcast,,,1.0,0.771,1.0,0.9,1.0,0.958,0.664,Cold (<15°C),Autumn
2024-11-29,151,229,3791.0,2252.0,4,Friday,0,11,4,14.1,61.0,0.0,4.3,7.5,Overcast,,,1.0,0.768,1.0,1.0,1.0,0.978,0.751,Cold (<15°C),Autumn
2024-11-30,138,287,5339.0,3109.0,5,Saturday,1,11,4,16.7,78.0,0.0,1.7,7.6,Overcast,,,1.0,0.764,1.35,1.0,1.0,0.958,0.988,Cool (15-20°C),Autumn
2024-12-01,147,287,5197.0,3011.5,6,Sunday,1,12,4,12.2,47.0,0.0,1.9,5.7,Overcast,,,1.0,0.761,1.35,1.0,1.0,0.959,0.986,Cold (<15°C),Winter
2024-12-02,156,243,4427.0,2527.5,0,Monday,0,12,4,12.6,59.0,0.0,1.8,8.2,Overcast,,,1.0,0.758,1.0,1.0,1.0,0.958,0.727,Cold (<15°C),Winter
2024-12-03,130,155,3108.0,1750.5,1,Tuesday,0,12,4,15.6,62.0,5.5,0.8,9.4,Rainy,,,1.0,0.755,1.0,1.0,0.78,0.95,0.56,Cool (15-20°C),Winter
2024-12-04,179,248,4750.0,2704.0,2,Wednesday,0,12,4,14.8,65.0,0.0,3.5,15.5,Overcast,,,1.0,0.752,1.0,1.0,1.0,0.972,0.731,Cold (<15°C),Winter
2024-12-05,141,186,3503.0,2029.5,3,Thursday,0,12,4,9.8,70.0,0.0,1.1,19.5,Overcast,,,1.0,0.749,1.0,0.9,1.0,0.953,0.642,Cold (<15°C),Winter
2024-12-06,175,212,4199.0,2344.5,4,Friday,0,12,4,11.7,36.0,0.0,4.3,5.3,Overcast,,,1.0,0.746,1.0,0.9,1.0,0.978,0.657,Cold (<15°C),Winter
2024-12-07,150,254,4674.0,2693.0,5,Saturday,1,12,4,11.0,55.0,0.0,1.5,18.5,Overcast,,,1.0,0.744,1.35,0.9,1.0,0.956,0.864,Cold (<15°C),Winter
2024-12-08,166,286,4711.0,2782.5,6,Sunday,1,12,4,15.8,71.0,0.0,2.2,11.4,Overcast,,,1.0,0.741,1.35,1.0,1.0,0.962,0.962,Cool (15-20°C),Winter
2024-12-09,147,217,4006.0,2283.0,0,Monday,0,12,4,12.8,46.0,0.0,2.2,10.0,Overcast,,,1.0,0.738,1.0,1.0,1.0,0.962,0.71,Cold (<15°C),Winter
2024-12-10,150,209,4133.0,2367.0,1,Tuesday,0,12,4,11.6,44.0,0.0,3.1,78.2,Overcast,,,1.0,0.736,1.0,0.9,1.0,0.969,0.642,Cold (<15°C),Winter
2024-12-11,165,206,3872.0,2208.5,2,Wednesday,0,12,4,5.9,49.0,0.0,0.3,17.9,Overcast,,,1.0,0.734,1.0,0.9,1.0,0.946,0.625,Cold (<15°C),Winter
2024-12-12,133,192,3521.0,2051.5,3,Thursday,0,12,4,8.0,76.0,13.4,0.9,38.9,Rainy,,,1.0,0.731,1.0,0.9,0.78,0.951,0.488,Cold (<15°C),Winter
2024-12-13,135,180,3443.0,1956.5,4,Friday,0,12,4,13.2,57.0,5.2,2.6,11.2,Rainy,,,1.0,0.729,1.0,1.0,0.78,0.965,0.549,Cold (<15°C),Winter
2024-12-14,187,278,5334.0,3014.5,5,Saturday,1,12,4,17.4,48.0,0.0,2.5,7.1,Overcast,,,1.0,0.727,1.35,1.0,1.0,0.964,0.946,Cool (15-20°C),Winter
2024-12-15,149,212,3822.0,2218.5,6,Sunday,1,12,4,9.5,63.0,6.4,2.3,15.3,Rainy,,,1.0,0.725,1.35,0.9,0.78,0.962,0.661,Cold (<15°C),Winter
2024-12-16,168,248,4267.0,2460.5,0,Monday,0,12,4,12.8,67.0,0.0,2.2,6.0,Overcast,,,1.0,0.723,1.0,1.0,1.0,0.962,0.695,Cold (<15°C),Winter
2024-12-17,176,221,4241.0,2380.5,1,Tuesday,0,12,4,14.6,57.0,0.0,1.8,7.0,Overcast,,,1.0,0.721,1.0,1.0,1.0,0.958,0.691,Cold (<15°C),Winter
2024-12-18,137,180,3764.0,2091.0,2,Wednesday,0,12,4,10.7,75.0,22.4,0.5,21.9,Rainy,,,1.0,0.719,1.0,0.9,0.78,0.948,0.478,Cold (<15°C),Winter
2024-12-19,150,211,4193.0,2366.5,3,Thursday,0,12,4,15.6,59.0,5.2,2.3,23.4,Rainy,,,1.0,0.717,1.0,1.0,0.78,0.962,0.538,Cool (15-20°C),Winter
2024-12-20,153,179,3319.0,1921.5,4,Friday,0,12,4,13.3,57.0,16.6,1.4,47.5,Rainy,,,1.0,0.715,1.0,1.0,0.78,0.955,0.533,Cold (<15°C),Winter
2024-12-21,146,282,4995.0,2891.5,5,Saturday,1,12,4,13.7,47.0,4.2,3.5,38.0,Cloudy,,,1.0,0.714,1.35,1.0,1.0,0.972,0.937,Cold (<15°C),Winter
2024-12-22,153,298,4926.0,2911.5,6,Sunday,1,12,4,13.6,53.0,0.0,6.1,41.1,Partly Cloudy,,,1.0,0.712,1.35,1.0,1.0,0.993,0.955,Cold (<15°C),Winter
2024-12-23,150,174,3123.0,1787.5,0,Monday,0,12,4,10.0,51.0,0.0,1.1,5.7,Overcast,,,1.0,0.711,1.0,0.9,1.0,0.953,0.61,Cold (<15°C),Winter
2024-12-24,168,324,6060.0,3437.0,1,Tuesday,0,12,4,16.6,64.0,0.0,3.3,7.9,Overcast,Christmas Eve,event,1.4,0.71,1.0,1.0,1.0,0.97,0.964,Cool (15-20°C),Winter
2024-12-25,128,175,3118.0,1823.0,2,Wednesday,0,12,4,10.2,55.0,0.0,3.5,10.2,Overcast,,,1.0,0.708,1.0,0.9,1.0,0.972,0.62,Cold (<15°C),Winter
2024-12-26,158,217,3758.0,2177.0,3,Thursday,0,12,4,15.7,58.0,0.0,5.1,17.0,Partly Cloudy,,,1.0,0.707,1.0,1.0,1.0,0.985,0.696,Cool (15-20°C),Winter
2024-12-27,163,207,3935.0,2232.5,4,Friday,0,12,4,13.5,69.0,0.0,3.1,16.1,Overcast,,,1.0,0.706,1.0,1.0,1.0,0.969,0.684,Cold (<15°C),Winter
2024-12-28,159,251,4682.0,2666.5,5,Saturday,1,12,4,13.8,61.0,0.0,1.1,7.5,Overcast,,,1.0,0.705,1.35,1.0,1.0,0.953,0.907,Cold (<15°C),Winter
2024-12-29,157,264,4775.0,2775.5,6,Sunday,1,12,4,12.6,49.0,0.0,0.7,18.2,Overcast,,,1.0,0.704,1.35,1.0,1.0,0.95,0.903,Cold (<15°C),Winter
2024-12-30,165,206,3893.0,2226.5,0,Monday,0,12,4,12.5,54.0,1.6,0.9,7.7,Cloudy,,,1.0,0.703,1.0,1.0,1.0,0.951,0.669,Cold (<15°C),Winter
2024-12-31,141,280,5520.0,3139.0,1,Tuesday,0,12,4,10.6,54.0,0.0,0.0,10.8,Overcast,New Year Eve,event,1.65,0.703,1.0,0.9,1.0,0.944,0.985,Cold (<15°C),Winter
